"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","FISCAL_WEEK_NUMBER","WEEK_ENDING_DAY","WEEK_ENDING_DAY_ID","CALENDAR_MONTH_NUMBER","FISCAL_MONTH_NUMBER","CALENDAR_MONTH_DESC","CALENDAR_MONTH_ID","FISCAL_MONTH_DESC","FISCAL_MONTH_ID","DAYS_IN_CAL_MONTH","DAYS_IN_FIS_MONTH","END_OF_CAL_MONTH","END_OF_FIS_MONTH","CALENDAR_MONTH_NAME","FISCAL_MONTH_NAME","CALENDAR_QUARTER_DESC","CALENDAR_QUARTER_ID","FISCAL_QUARTER_DESC","FISCAL_QUARTER_ID","DAYS_IN_CAL_QUARTER","DAYS_IN_FIS_QUARTER","END_OF_CAL_QUARTER","END_OF_FIS_QUARTER","CALENDAR_QUARTER_NUMBER","FISCAL_QUARTER_NUMBER","CALENDAR_YEAR","CALENDAR_YEAR_ID","FISCAL_YEAR","FISCAL_YEAR_ID","DAYS_IN_CAL_YEAR","DAYS_IN_FIS_YEAR","END_OF_CAL_YEAR","END_OF_FIS_YEAR"
2024-09-17,"TUESDAY  ",2,17,38,38,2024-09-21,20240921,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-18,"WEDNESDAY",3,18,38,38,2024-09-21,20240921,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-19,"THURSDAY ",4,19,38,38,2024-09-21,20240921,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-20,"FRIDAY   ",5,20,38,38,2024-09-21,20240921,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-21,"SATURDAY ",6,21,38,38,2024-09-28,20240928,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-22,"SUNDAY   ",7,22,38,38,2024-09-28,20240928,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-23,"MONDAY   ",1,23,39,39,2024-09-28,20240928,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-24,"TUESDAY  ",2,24,39,39,2024-09-28,20240928,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-25,"WEDNESDAY",3,25,39,39,2024-09-28,20240928,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-26,"THURSDAY ",4,26,39,39,2024-09-28,20240928,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-27,"FRIDAY   ",5,27,39,39,2024-09-28,20240928,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-28,"SATURDAY ",6,28,39,39,2024-10-05,20241005,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-29,"SUNDAY   ",7,29,39,39,2024-10-05,20241005,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-09-30,"MONDAY   ",1,30,40,40,2024-10-05,20241005,9,9,"SEP-24",202409,"SEP-24",202409,30,30,2024-09-30,2024-09-30,"SEPTEMBER","SEPTEMBER","Q3-24",20243,"Q3-24",20243,90,90,2024-09-30,2024-09-30,3,3,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-01,"TUESDAY  ",2,1,40,40,2024-10-05,20241005,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-02,"WEDNESDAY",3,2,40,40,2024-10-05,20241005,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-03,"THURSDAY ",4,3,40,40,2024-10-05,20241005,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-04,"FRIDAY   ",5,4,40,40,2024-10-05,20241005,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-05,"SATURDAY ",6,5,40,40,2024-10-12,20241012,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-06,"SUNDAY   ",7,6,40,40,2024-10-12,20241012,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-07,"MONDAY   ",1,7,41,41,2024-10-12,20241012,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-08,"TUESDAY  ",2,8,41,41,2024-10-12,20241012,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-09,"WEDNESDAY",3,9,41,41,2024-10-12,20241012,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-10,"THURSDAY ",4,10,41,41,2024-10-12,20241012,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-11,"FRIDAY   ",5,11,41,41,2024-10-12,20241012,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-12,"SATURDAY ",6,12,41,41,2024-10-19,20241019,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2025-04-17,"THURSDAY ",4,17,16,16,2025-04-19,20250419,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-18,"FRIDAY   ",5,18,16,16,2025-04-19,20250419,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-19,"SATURDAY ",6,19,16,16,2025-04-26,20250426,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-20,"SUNDAY   ",7,20,16,16,2025-04-26,20250426,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-21,"MONDAY   ",1,21,16,16,2025-04-26,20250426,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-22,"TUESDAY  ",2,22,16,16,2025-04-26,20250426,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-23,"WEDNESDAY",3,23,17,17,2025-04-26,20250426,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-24,"THURSDAY ",4,24,17,17,2025-04-26,20250426,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-25,"FRIDAY   ",5,25,17,17,2025-04-26,20250426,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-26,"SATURDAY ",6,26,17,17,2025-05-03,20250503,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-27,"SUNDAY   ",7,27,17,17,2025-05-03,20250503,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-28,"MONDAY   ",1,28,17,17,2025-05-03,20250503,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-29,"TUESDAY  ",2,29,17,17,2025-05-03,20250503,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-04-30,"WEDNESDAY",3,30,18,18,2025-05-03,20250503,4,4,"APR-25",202504,"APR-25",202504,30,30,2025-04-30,2025-04-30,"APRIL    ","APRIL    ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-01,"THURSDAY ",4,1,18,18,2025-05-03,20250503,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-02,"FRIDAY   ",5,2,18,18,2025-05-03,20250503,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-03,"SATURDAY ",6,3,18,18,2025-05-10,20250510,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-04,"SUNDAY   ",7,4,18,18,2025-05-10,20250510,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-05,"MONDAY   ",1,5,18,18,2025-05-10,20250510,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-06,"TUESDAY  ",2,6,18,18,2025-05-10,20250510,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-07,"WEDNESDAY",3,7,19,19,2025-05-10,20250510,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-08,"THURSDAY ",4,8,19,19,2025-05-10,20250510,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-09,"FRIDAY   ",5,9,19,19,2025-05-10,20250510,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-10,"SATURDAY ",6,10,19,19,2025-05-17,20250517,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-11,"SUNDAY   ",7,11,19,19,2025-05-17,20250517,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-12,"MONDAY   ",1,12,19,19,2025-05-17,20250517,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-13,"TUESDAY  ",2,13,19,19,2025-05-17,20250517,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-14,"WEDNESDAY",3,14,20,20,2025-05-17,20250517,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-15,"THURSDAY ",4,15,20,20,2025-05-17,20250517,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-16,"FRIDAY   ",5,16,20,20,2025-05-17,20250517,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-17,"SATURDAY ",6,17,20,20,2025-05-24,20250524,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-18,"SUNDAY   ",7,18,20,20,2025-05-24,20250524,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-19,"MONDAY   ",1,19,20,20,2025-05-24,20250524,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-20,"TUESDAY  ",2,20,20,20,2025-05-24,20250524,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-21,"WEDNESDAY",3,21,21,21,2025-05-24,20250524,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-22,"THURSDAY ",4,22,21,21,2025-05-24,20250524,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2025-05-23,"FRIDAY   ",5,23,21,21,2025-05-24,20250524,5,5,"MAY-25",202505,"MAY-25",202505,31,31,2025-05-31,2025-05-31,"MAY      ","MAY      ","Q2-25",20252,"Q2-25",20252,90,90,2025-06-30,2025-06-30,2,2,2025,2025,2025,2025,365,365,2025-12-31,2025-12-31
2024-10-13,"SUNDAY   ",7,13,41,41,2024-10-19,20241019,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-14,"MONDAY   ",1,14,42,42,2024-10-19,20241019,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-15,"TUESDAY  ",2,15,42,42,2024-10-19,20241019,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-16,"WEDNESDAY",3,16,42,42,2024-10-19,20241019,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-17,"THURSDAY ",4,17,42,42,2024-10-19,20241019,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-18,"FRIDAY   ",5,18,42,42,2024-10-19,20241019,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-19,"SATURDAY ",6,19,42,42,2024-10-26,20241026,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-20,"SUNDAY   ",7,20,42,42,2024-10-26,20241026,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-21,"MONDAY   ",1,21,43,43,2024-10-26,20241026,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-22,"TUESDAY  ",2,22,43,43,2024-10-26,20241026,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-23,"WEDNESDAY",3,23,43,43,2024-10-26,20241026,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-24,"THURSDAY ",4,24,43,43,2024-10-26,20241026,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-25,"FRIDAY   ",5,25,43,43,2024-10-26,20241026,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-26,"SATURDAY ",6,26,43,43,2024-11-02,20241102,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-27,"SUNDAY   ",7,27,43,43,2024-11-02,20241102,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-28,"MONDAY   ",1,28,44,44,2024-11-02,20241102,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-29,"TUESDAY  ",2,29,44,44,2024-11-02,20241102,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
2024-10-30,"WEDNESDAY",3,30,44,44,2024-11-02,20241102,10,10,"OCT-24",202410,"OCT-24",202410,31,31,2024-10-31,2024-10-31,"OCTOBER  ","OCTOBER  ","Q4-24",20244,"Q4-24",20244,90,90,2024-12-31,2024-12-31,4,4,2024,2024,2024,2024,366,366,2024-12-31,2024-12-31
